Sub_Setor,Tecnico,Fundamentalista,tau,p-valor
Tecidos. Vestuario e Calcados,volume_financeiro,mQtFb,-0.588058417747,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,meQtFb,-0.539656590936,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,dpQtFb,-0.875444201654,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,vQtFb,-0.87545091202,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,sQtFb,-0.580320037146,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,mQtLk,-0.55010577794,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,meQtLk,-0.491608132666,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,dpQtLk,-0.84937767037,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,vQtLk,-0.849382270224,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,sQtLk,-0.549374032468,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,mQtGp,-0.487168215497,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,meQtGp,-0.477186373012,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,dpQtGp,-0.809994302708,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,vQtGp,-0.809994302373,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,sQtGp,-0.487097370451,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,mPol,-0.657841770008,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,mePol,-0.509910956143,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,dpPol,-0.91420797928,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,vPol,-0.914286671154,0.0
Tecidos. Vestuario e Calcados,volume_financeiro,sPol,-0.59098519829,0.0
Telefonia Fixa,media,qt,-0.664188323332,0.0
Telefonia Fixa,media,mQtCom,-0.443238770495,0.0
Telefonia Fixa,media,meQtCom,-0.41240528636,0.0
Telefonia Fixa,media,dpQtCom,-0.755214889192,0.0
Telefonia Fixa,media,vQtCom,-0.7552148875,0.0
Telefonia Fixa,media,sQtCom,-0.443270133925,0.0
Telefonia Fixa,media,mQtTw,-0.61209225593,0.0
Telefonia Fixa,media,meQtTw,-0.55569051016,0.0
Telefonia Fixa,media,dpQtTw,-0.840849963298,0.0
Telefonia Fixa,media,vQtTw,-0.840849943906,0.0
Telefonia Fixa,media,sQtTw,-0.614170751351,0.0
Telefonia Fixa,media,mQtFb,-0.584077060992,0.0
Telefonia Fixa,media,meQtFb,-0.530334935802,0.0
Telefonia Fixa,media,dpQtFb,-0.82333418125,0.0
Telefonia Fixa,media,vQtFb,-0.823334156505,0.0
Telefonia Fixa,media,sQtFb,-0.582998510166,0.0
Telefonia Fixa,media,mQtLk,-0.477531012589,0.0
Telefonia Fixa,media,meQtLk,-0.430685963704,0.0
Telefonia Fixa,media,dpQtLk,-0.775247405048,0.0
Telefonia Fixa,media,vQtLk,-0.775247400463,0.0
Telefonia Fixa,media,sQtLk,-0.477188256922,0.0
Telefonia Fixa,media,mQtGp,-0.406461211723,0.0
Telefonia Fixa,media,meQtGp,-0.397618456428,0.0
Telefonia Fixa,media,dpQtGp,-0.732569779462,0.0
Telefonia Fixa,media,vQtGp,-0.732569779087,0.0
Telefonia Fixa,media,sQtGp,-0.406497680833,0.0
Telefonia Fixa,media,mPol,-0.683267680605,0.0
Telefonia Fixa,media,mePol,-0.639629712869,0.0
Telefonia Fixa,media,dpPol,-0.88189287552,0.0
Telefonia Fixa,media,vPol,-0.881874640658,0.0
Telefonia Fixa,media,sPol,-0.675336284264,0.0
Telefonia Fixa,negocios,qt,-0.813007864608,0.0
Telefonia Fixa,negocios,mQtCom,-0.732151140297,0.0
Telefonia Fixa,negocios,meQtCom,-0.724494878312,0.0
Telefonia Fixa,negocios,dpQtCom,-0.944795061486,0.0
Telefonia Fixa,negocios,vQtCom,-0.944795055528,0.0
Telefonia Fixa,negocios,sQtCom,-0.73213304332,0.0
Telefonia Fixa,negocios,mQtTw,-0.767838737343,0.0
Telefonia Fixa,negocios,meQtTw,-0.732881080553,0.0
Telefonia Fixa,negocios,dpQtTw,-0.956036067791,0.0
Telefonia Fixa,negocios,vQtTw,-0.956036865238,0.0
Telefonia Fixa,negocios,sQtTw,-0.768162523242,0.0
Telefonia Fixa,negocios,mQtFb,-0.761224140359,0.0
Telefonia Fixa,negocios,meQtFb,-0.730775675482,0.0
Telefonia Fixa,negocios,dpQtFb,-0.955023889928,0.0
Telefonia Fixa,negocios,vQtFb,-0.955023838246,0.0
Telefonia Fixa,negocios,sQtFb,-0.761094197299,0.0
Telefonia Fixa,negocios,mQtLk,-0.735852127788,0.0
Telefonia Fixa,negocios,meQtLk,-0.724760435344,0.0
Telefonia Fixa,negocios,dpQtLk,-0.947593176007,0.0
Telefonia Fixa,negocios,vQtLk,-0.947593153507,0.0
Telefonia Fixa,negocios,sQtLk,-0.735709966379,0.0
Telefonia Fixa,negocios,mQtGp,-0.724599415565,0.0
Telefonia Fixa,negocios,meQtGp,-0.724150380893,0.0
Telefonia Fixa,negocios,dpQtGp,-0.941817986086,0.0
Telefonia Fixa,negocios,vQtGp,-0.94181798863,0.0
Telefonia Fixa,negocios,sQtGp,-0.724599392697,0.0
Telefonia Fixa,negocios,mPol,-0.839296210577,0.0
Telefonia Fixa,negocios,mePol,-0.827456060172,0.0
Telefonia Fixa,negocios,dpPol,-0.962955665442,0.0
Telefonia Fixa,negocios,vPol,-0.962965555574,0.0
Telefonia Fixa,negocios,sPol,-0.818408264179,0.0
Telefonia Fixa,quantidade_papeis,qt,-0.85289879609,0.0
Telefonia Fixa,quantidade_papeis,mQtCom,-0.73766402345,0.0
Telefonia Fixa,quantidade_papeis,meQtCom,-0.721025699838,0.0
Telefonia Fixa,quantidade_papeis,dpQtCom,-0.890374259357,0.0
Telefonia Fixa,quantidade_papeis,vQtCom,-0.890374257512,0.0
Telefonia Fixa,quantidade_papeis,sQtCom,-0.737585163285,0.0
Telefonia Fixa,quantidade_papeis,mQtTw,-0.774101387035,0.0
Telefonia Fixa,quantidade_papeis,meQtTw,-0.73094594396,0.0
Telefonia Fixa,quantidade_papeis,dpQtTw,-0.913428970129,0.0
Telefonia Fixa,quantidade_papeis,vQtTw,-0.913428952633,0.0
Telefonia Fixa,quantidade_papeis,sQtTw,-0.774447679048,0.0
Telefonia Fixa,quantidade_papeis,mQtFb,-0.761909643311,0.0
Telefonia Fixa,quantidade_papeis,meQtFb,-0.726962890543,0.0
Telefonia Fixa,quantidade_papeis,dpQtFb,-0.908686164655,0.0
Telefonia Fixa,quantidade_papeis,vQtFb,-0.908686145322,0.0
Telefonia Fixa,quantidade_papeis,sQtFb,-0.762585164302,0.0
Telefonia Fixa,quantidade_papeis,mQtLk,-0.739379123133,0.0
Telefonia Fixa,quantidade_papeis,meQtLk,-0.720560572925,0.0
Telefonia Fixa,quantidade_papeis,dpQtLk,-0.893222341719,0.0
Telefonia Fixa,quantidade_papeis,vQtLk,-0.893222342793,0.0
Telefonia Fixa,quantidade_papeis,sQtLk,-0.738153832114,0.0
Telefonia Fixa,quantidade_papeis,mQtGp,-0.720115385889,0.0
Telefonia Fixa,quantidade_papeis,meQtGp,-0.719220805757,0.0
Telefonia Fixa,quantidade_papeis,dpQtGp,-0.88251902794,0.0
Telefonia Fixa,quantidade_papeis,vQtGp,-0.882519028202,0.0
Telefonia Fixa,quantidade_papeis,sQtGp,-0.720109567863,0.0
Telefonia Fixa,quantidade_papeis,mPol,-0.854491617646,0.0
Telefonia Fixa,quantidade_papeis,mePol,-0.825549115757,0.0
Telefonia Fixa,quantidade_papeis,dpPol,-0.942483347702,0.0
Telefonia Fixa,quantidade_papeis,vPol,-0.942464119709,0.0
Telefonia Fixa,quantidade_papeis,sPol,-0.843992084488,0.0
Telefonia Fixa,volume_financeiro,qt,-0.519710723797,0.0
Telefonia Fixa,volume_financeiro,mQtCom,-0.373692432513,0.0
Telefonia Fixa,volume_financeiro,meQtCom,-0.313847743726,0.0
Telefonia Fixa,volume_financeiro,dpQtCom,-0.873328294991,0.0
Telefonia Fixa,volume_financeiro,vQtCom,-0.873328319195,0.0
Telefonia Fixa,volume_financeiro,sQtCom,-0.373449334694,0.0
Telefonia Fixa,volume_financeiro,mQtTw,-0.413577393533,0.0
Telefonia Fixa,volume_financeiro,meQtTw,-0.322210785006,0.0
Telefonia Fixa,volume_financeiro,dpQtTw,-0.917666237175,0.0
Telefonia Fixa,volume_financeiro,vQtTw,-0.917666175109,0.0
Telefonia Fixa,volume_financeiro,sQtTw,-0.412111897192,0.0
Telefonia Fixa,volume_financeiro,mQtFb,-0.376702981394,0.0
Telefonia Fixa,volume_financeiro,meQtFb,-0.304592144535,0.0
Telefonia Fixa,volume_financeiro,dpQtFb,-0.912794837908,0.0
Telefonia Fixa,volume_financeiro,vQtFb,-0.912794751659,0.0
Telefonia Fixa,volume_financeiro,sQtFb,-0.372870692443,0.0
Telefonia Fixa,volume_financeiro,mQtLk,-0.338040380098,0.0
Telefonia Fixa,volume_financeiro,meQtLk,-0.295110807243,0.0
Telefonia Fixa,volume_financeiro,dpQtLk,-0.890803400765,0.0
Telefonia Fixa,volume_financeiro,vQtLk,-0.890803453964,0.0
Telefonia Fixa,volume_financeiro,sQtLk,-0.335948586159,0.0
Telefonia Fixa,volume_financeiro,mQtGp,-0.30165731567,0.0
Telefonia Fixa,volume_financeiro,meQtGp,-0.297784532739,0.0
Telefonia Fixa,volume_financeiro,dpQtGp,-0.849673978419,0.0
Telefonia Fixa,volume_financeiro,vQtGp,-0.849673981124,0.0
Telefonia Fixa,volume_financeiro,sQtGp,-0.301650680713,0.0
Telefonia Fixa,volume_financeiro,mPol,-0.539460231153,0.0
Telefonia Fixa,volume_financeiro,mePol,-0.497070688649,0.0
Telefonia Fixa,volume_financeiro,dpPol,-0.937399048424,0.0
Telefonia Fixa,volume_financeiro,vPol,-0.937493695269,0.0
Telefonia Fixa,volume_financeiro,sPol,-0.492442302989,0.0
Telefonia Movel,media,qt,-0.477350809446,0.0
Telefonia Movel,media,mQtCom,-0.220670490786,0.0
Telefonia Movel,media,meQtCom,-0.184106061505,0.0
Telefonia Movel,media,dpQtCom,-0.600540962427,0.0
Telefonia Movel,media,vQtCom,-0.600540961166,0.0
Telefonia Movel,media,sQtCom,-0.220697157711,0.0
Telefonia Movel,media,mQtTw,-0.237628829837,0.0
Telefonia Movel,media,meQtTw,-0.138702311117,0.0
Telefonia Movel,media,dpQtTw,-0.703259046284,0.0
Telefonia Movel,media,vQtTw,-0.703275724448,0.0
Telefonia Movel,media,sQtTw,-0.24522175429,0.0
Telefonia Movel,media,mQtFb,-0.217667722191,0.0
Telefonia Movel,media,meQtFb,-0.136067348022,0.0
Telefonia Movel,media,dpQtFb,-0.692718755622,0.0
Telefonia Movel,media,vQtFb,-0.692740454658,0.0
Telefonia Movel,media,sQtFb,-0.219348434806,0.0
Telefonia Movel,media,mQtLk,-0.198890633705,0.0
Telefonia Movel,media,meQtLk,-0.171100852736,0.0
Telefonia Movel,media,dpQtLk,-0.618639851829,0.0
Telefonia Movel,media,vQtLk,-0.618654941787,0.0
Telefonia Movel,media,sQtLk,-0.198971059663,0.0
Telefonia Movel,media,mQtGp,-0.182502248409,0.0
Telefonia Movel,media,meQtGp,-0.182775880121,0.0
Telefonia Movel,media,dpQtGp,-0.559321079762,0.0
Telefonia Movel,media,vQtGp,-0.559321080668,0.0
Telefonia Movel,media,sQtGp,-0.182498433648,0.0
Telefonia Movel,media,mPol,-0.581419536286,0.0
Telefonia Movel,media,mePol,-0.488406624166,0.0
Telefonia Movel,media,dpPol,-0.769786525283,0.0
Telefonia Movel,media,vPol,-0.769822782928,0.0
Telefonia Movel,media,sPol,-0.508714573903,0.0
Telefonia Movel,negocios,qt,-0.356175363413,0.0
Telefonia Movel,negocios,mQtCom,-0.0669960409913,7.10054716505e-126
Telefonia Movel,negocios,meQtCom,-0.0332574529939,2.2374406147e-32
Telefonia Movel,negocios,dpQtCom,-0.743465330117,0.0
Telefonia Movel,negocios,vQtCom,-0.743465332538,0.0
Telefonia Movel,negocios,sQtCom,-0.0669747035355,8.51517122153e-126
Telefonia Movel,negocios,mQtTw,-0.11912289478,0.0
Telefonia Movel,negocios,meQtTw,-0.0236586665269,3.53062428365e-17
Telefonia Movel,negocios,dpQtTw,-0.791847985732,0.0
Telefonia Movel,negocios,vQtTw,-0.791912741584,0.0
Telefonia Movel,negocios,sQtTw,-0.118511072742,0.0
Telefonia Movel,negocios,mQtFb,-0.0786858261019,7.22224577545e-173
Telefonia Movel,negocios,meQtFb,-0.0143722062326,3.06241160564e-07
Telefonia Movel,negocios,dpQtFb,-0.783974762695,0.0
Telefonia Movel,negocios,vQtFb,-0.783974624823,0.0
Telefonia Movel,negocios,sQtFb,-0.0782535760861,5.37270607273e-171
Telefonia Movel,negocios,mQtLk,-0.0471267524031,3.03019874898e-63
Telefonia Movel,negocios,meQtLk,-0.024468664459,2.88067154258e-18
Telefonia Movel,negocios,dpQtLk,-0.75496649273,0.0
Telefonia Movel,negocios,vQtLk,-0.754966461802,0.0
Telefonia Movel,negocios,sQtLk,-0.0466604696209,4.90571613838e-62
Telefonia Movel,negocios,mQtGp,-0.0305299617295,1.51380467918e-27
Telefonia Movel,negocios,meQtGp,-0.030913007692,3.35939930834e-28
Telefonia Movel,negocios,dpQtGp,-0.725260177964,0.0
Telefonia Movel,negocios,vQtGp,-0.725260183875,0.0
Telefonia Movel,negocios,sQtGp,-0.030529894221,1.51420391346e-27
Telefonia Movel,negocios,mPol,-0.472376836666,0.0
Telefonia Movel,negocios,mePol,-0.333978283127,0.0
Telefonia Movel,negocios,dpPol,-0.833325554584,0.0
Telefonia Movel,negocios,vPol,-0.833404648083,0.0
Telefonia Movel,negocios,sPol,-0.403245763247,0.0
Telefonia Movel,quantidade_papeis,qt,-0.484182662626,0.0
Telefonia Movel,quantidade_papeis,mQtCom,-0.144324876249,0.0
Telefonia Movel,quantidade_papeis,meQtCom,-0.114506454143,0.0
Telefonia Movel,quantidade_papeis,dpQtCom,-0.89050919073,0.0
Telefonia Movel,quantidade_papeis,vQtCom,-0.890509186117,0.0
Telefonia Movel,quantidade_papeis,sQtCom,-0.144260265027,0.0
Telefonia Movel,quantidade_papeis,mQtTw,-0.204592717423,0.0
Telefonia Movel,quantidade_papeis,meQtTw,-0.115617020442,0.0
Telefonia Movel,quantidade_papeis,dpQtTw,-0.926989002589,0.0
Telefonia Movel,quantidade_papeis,vQtTw,-0.926988953413,0.0
Telefonia Movel,quantidade_papeis,sQtTw,-0.205003601951,0.0
Telefonia Movel,quantidade_papeis,mQtFb,-0.16210096833,0.0
Telefonia Movel,quantidade_papeis,meQtFb,-0.102327491157,6.78697322101e-291
Telefonia Movel,quantidade_papeis,dpQtFb,-0.922886384383,0.0
Telefonia Movel,quantidade_papeis,vQtFb,-0.922886621318,0.0
Telefonia Movel,quantidade_papeis,sQtFb,-0.161413504302,0.0
Telefonia Movel,quantidade_papeis,mQtLk,-0.12832191768,0.0
Telefonia Movel,quantidade_papeis,meQtLk,-0.104897472321,1.40287361581e-305
Telefonia Movel,quantidade_papeis,dpQtLk,-0.89825000375,0.0
Telefonia Movel,quantidade_papeis,vQtLk,-0.898249987812,0.0
Telefonia Movel,quantidade_papeis,sQtLk,-0.127454305011,0.0
Telefonia Movel,quantidade_papeis,mQtGp,-0.110168859434,0.0
Telefonia Movel,quantidade_papeis,meQtGp,-0.112480237858,0.0
Telefonia Movel,quantidade_papeis,dpQtGp,-0.881181600286,0.0
Telefonia Movel,quantidade_papeis,vQtGp,-0.881181601415,0.0
Telefonia Movel,quantidade_papeis,sQtGp,-0.110168246001,0.0
Telefonia Movel,quantidade_papeis,mPol,-0.570059823139,0.0
Telefonia Movel,quantidade_papeis,mePol,-0.51986783664,0.0
Telefonia Movel,quantidade_papeis,dpPol,-0.93579112324,0.0
Telefonia Movel,quantidade_papeis,vPol,-0.935807438609,0.0
Telefonia Movel,quantidade_papeis,sPol,-0.539497319496,0.0
Telefonia Movel,volume_financeiro,qt,-0.569840083508,0.0
Telefonia Movel,volume_financeiro,mQtCom,-0.460481825223,0.0
Telefonia Movel,volume_financeiro,meQtCom,-0.421495766439,0.0
Telefonia Movel,volume_financeiro,dpQtCom,-0.90379803879,0.0
Telefonia Movel,volume_financeiro,vQtCom,-0.903798038218,0.0
Telefonia Movel,volume_financeiro,sQtCom,-0.461296116972,0.0
Telefonia Movel,volume_financeiro,mQtTw,-0.482285147716,0.0
Telefonia Movel,volume_financeiro,meQtTw,-0.421588392678,0.0
Telefonia Movel,volume_financeiro,dpQtTw,-0.930936317527,0.0
Telefonia Movel,volume_financeiro,vQtTw,-0.930936303666,0.0
Telefonia Movel,volume_financeiro,sQtTw,-0.491666388398,0.0
Telefonia Movel,volume_financeiro,mQtFb,-0.455811633437,0.0
Telefonia Movel,volume_financeiro,meQtFb,-0.412217312995,0.0
Telefonia Movel,volume_financeiro,dpQtFb,-0.923991986472,0.0
Telefonia Movel,volume_financeiro,vQtFb,-0.923994520555,0.0
Telefonia Movel,volume_financeiro,sQtFb,-0.455240380293,0.0
Telefonia Movel,volume_financeiro,mQtLk,-0.441796698307,0.0
Telefonia Movel,volume_financeiro,meQtLk,-0.408045186115,0.0
Telefonia Movel,volume_financeiro,dpQtLk,-0.903775283507,0.0
Telefonia Movel,volume_financeiro,vQtLk,-0.903775693623,0.0
Telefonia Movel,volume_financeiro,sQtLk,-0.439417442965,0.0
Telefonia Movel,volume_financeiro,mQtGp,-0.411959018387,0.0
Telefonia Movel,volume_financeiro,meQtGp,-0.408393648036,0.0
Telefonia Movel,volume_financeiro,dpQtGp,-0.878739455996,0.0
Telefonia Movel,volume_financeiro,vQtGp,-0.878739457613,0.0
Telefonia Movel,volume_financeiro,sQtGp,-0.411973980462,0.0
Telefonia Movel,volume_financeiro,mPol,-0.541555575356,0.0
Telefonia Movel,volume_financeiro,mePol,-0.492145768012,0.0
Telefonia Movel,volume_financeiro,dpPol,-0.960046843491,0.0
Telefonia Movel,volume_financeiro,vPol,-0.960145955026,0.0
Telefonia Movel,volume_financeiro,sPol,-0.570997169825,0.0
Transporte,media,qt,-0.662703249605,0.0
Transporte,media,mQtCom,-0.321047555894,0.0
Transporte,media,meQtCom,-0.269333921846,0.0
Transporte,media,dpQtCom,-0.587869487905,0.0
Transporte,media,vQtCom,-0.587869481713,0.0
Transporte,media,sQtCom,-0.321046046117,0.0
Transporte,media,mQtTw,-0.500491811554,0.0
Transporte,media,meQtTw,-0.342303270299,0.0
Transporte,media,dpQtTw,-0.73070049102,0.0
Transporte,media,vQtTw,-0.730700441978,0.0
Transporte,media,sQtTw,-0.501294240095,0.0
Transporte,media,mQtFb,-0.489880191928,0.0
Transporte,media,meQtFb,-0.328047225737,0.0
Transporte,media,dpQtFb,-0.723399494485,0.0
Transporte,media,vQtFb,-0.723399439987,0.0
Transporte,media,sQtFb,-0.489569432589,0.0
Transporte,media,mQtLk,-0.372439794473,0.0
Transporte,media,meQtLk,-0.278624220304,0.0
Transporte,media,dpQtLk,-0.628279604406,0.0
Transporte,media,vQtLk,-0.628281602113,0.0
Transporte,media,sQtLk,-0.372366638112,0.0
Transporte,media,mQtGp,-0.27055687452,0.0
Transporte,media,meQtGp,-0.265373563673,0.0
Transporte,media,dpQtGp,-0.54765490686,0.0
Transporte,media,vQtGp,-0.547654907599,0.0
Transporte,media,sQtGp,-0.270556778044,0.0
Transporte,media,mPol,-0.716164539343,0.0
Transporte,media,mePol,-0.630267068482,0.0
Transporte,media,dpPol,-0.787228458407,0.0
Transporte,media,vPol,-0.787267716539,0.0
Transporte,media,sPol,-0.675016110282,0.0
Transporte,negocios,qt,-0.579571999284,0.0
Transporte,negocios,mQtCom,-0.210090381054,0.0
Transporte,negocios,meQtCom,-0.192708224068,0.0
Transporte,negocios,dpQtCom,-0.721757918727,0.0
Transporte,negocios,vQtCom,-0.721757914274,0.0
Transporte,negocios,sQtCom,-0.210019111937,0.0
Transporte,negocios,mQtTw,-0.246922249797,0.0
Transporte,negocios,meQtTw,-0.156238748669,0.0
Transporte,negocios,dpQtTw,-0.771075388904,0.0
Transporte,negocios,vQtTw,-0.771075316992,0.0
Transporte,negocios,sQtTw,-0.25063685571,0.0
Transporte,negocios,mQtFb,-0.218425683133,0.0
Transporte,negocios,meQtFb,-0.150711841143,0.0
Transporte,negocios,dpQtFb,-0.755109196818,0.0
Transporte,negocios,vQtFb,-0.755113526564,0.0
Transporte,negocios,sQtFb,-0.221054951622,0.0
Transporte,negocios,mQtLk,-0.194410740947,0.0
Transporte,negocios,meQtLk,-0.182055516575,0.0
Transporte,negocios,dpQtLk,-0.728234115783,0.0
Transporte,negocios,vQtLk,-0.728234103063,0.0
Transporte,negocios,sQtLk,-0.194176033381,0.0
Transporte,negocios,mQtGp,-0.193142282273,0.0
Transporte,negocios,meQtGp,-0.196329548744,0.0
Transporte,negocios,dpQtGp,-0.703078987092,0.0
Transporte,negocios,vQtGp,-0.703078988582,0.0
Transporte,negocios,sQtGp,-0.193142487599,0.0
Transporte,negocios,mPol,-0.677003203151,0.0
Transporte,negocios,mePol,-0.631075063712,0.0
Transporte,negocios,dpPol,-0.847114849861,0.0
Transporte,negocios,vPol,-0.847229220598,0.0
Transporte,negocios,sPol,-0.613124172951,0.0
Transporte,quantidade_papeis,qt,-0.778489619508,0.0
Transporte,quantidade_papeis,mQtCom,-0.533105543793,0.0
Transporte,quantidade_papeis,meQtCom,-0.498613166411,0.0
Transporte,quantidade_papeis,dpQtCom,-0.792812251913,0.0
Transporte,quantidade_papeis,vQtCom,-0.792812251568,0.0
Transporte,quantidade_papeis,sQtCom,-0.533042944549,0.0
Transporte,quantidade_papeis,mQtTw,-0.627894109992,0.0
Transporte,quantidade_papeis,meQtTw,-0.535222591378,0.0
Transporte,quantidade_papeis,dpQtTw,-0.861489601275,0.0
Transporte,quantidade_papeis,vQtTw,-0.861490784704,0.0
Transporte,quantidade_papeis,sQtTw,-0.626891325097,0.0
Transporte,quantidade_papeis,mQtFb,-0.598927688749,0.0
Transporte,quantidade_papeis,meQtFb,-0.521249068426,0.0
Transporte,quantidade_papeis,dpQtFb,-0.84920077501,0.0
Transporte,quantidade_papeis,vQtFb,-0.849200760162,0.0
Transporte,quantidade_papeis,sQtFb,-0.598819475699,0.0
Transporte,quantidade_papeis,mQtLk,-0.539518900421,0.0
Transporte,quantidade_papeis,meQtLk,-0.498249775196,0.0
Transporte,quantidade_papeis,dpQtLk,-0.803855166697,0.0
Transporte,quantidade_papeis,vQtLk,-0.803855655614,0.0
Transporte,quantidade_papeis,sQtLk,-0.539078144933,0.0
Transporte,quantidade_papeis,mQtGp,-0.495970436342,0.0
Transporte,quantidade_papeis,meQtGp,-0.492961431492,0.0
Transporte,quantidade_papeis,dpQtGp,-0.77165626853,0.0
Transporte,quantidade_papeis,vQtGp,-0.771656269078,0.0
Transporte,quantidade_papeis,sQtGp,-0.495956257664,0.0
Transporte,quantidade_papeis,mPol,-0.831791202647,0.0
Transporte,quantidade_papeis,mePol,-0.818012355423,0.0
Transporte,quantidade_papeis,dpPol,-0.907219971992,0.0
Transporte,quantidade_papeis,vPol,-0.90723947993,0.0
Transporte,quantidade_papeis,sPol,-0.815418676559,0.0
Transporte,volume_financeiro,qt,-0.727899862423,0.0
Transporte,volume_financeiro,mQtCom,-0.596139298135,0.0
Transporte,volume_financeiro,meQtCom,-0.563377413413,0.0
Transporte,volume_financeiro,dpQtCom,-0.900801119083,0.0
Transporte,volume_financeiro,vQtCom,-0.900798767378,0.0
Transporte,volume_financeiro,sQtCom,-0.596588887147,0.0
Transporte,volume_financeiro,mQtTw,-0.677847125554,0.0
Transporte,volume_financeiro,meQtTw,-0.597301318817,0.0
Transporte,volume_financeiro,dpQtTw,-0.940316053873,0.0
Transporte,volume_financeiro,vQtTw,-0.940316021385,0.0
Transporte,volume_financeiro,sQtTw,-0.711916216159,0.0
Transporte,volume_financeiro,mQtFb,-0.632268204614,0.0
Transporte,volume_financeiro,meQtFb,-0.592105256677,0.0
Transporte,volume_financeiro,dpQtFb,-0.931820918358,0.0
Transporte,volume_financeiro,vQtFb,-0.931820929061,0.0
Transporte,volume_financeiro,sQtFb,-0.627630765317,0.0
Transporte,volume_financeiro,mQtLk,-0.648477451363,0.0
Transporte,volume_financeiro,meQtLk,-0.563234016825,0.0
Transporte,volume_financeiro,dpQtLk,-0.915464081702,0.0
Transporte,volume_financeiro,vQtLk,-0.915464137824,0.0
